date,y2,y5,y10,y30
1979-01-02,11.959974,12.558420,12.622968,
1979-01-03,11.987385,12.599163,12.660829,
1979-01-04,11.941209,12.558242,12.635555,
1979-01-05,11.885243,12.537189,12.665215,
1979-01-08,11.819551,12.504501,12.653023,
1979-01-09,11.925329,12.577223,12.657335,
1979-01-10,11.952786,12.614182,12.723737,
1979-01-11,12.001731,12.633257,12.757195,
1979-01-12,12.017497,12.648206,12.842232,
1979-01-15,12.057892,12.702614,12.901764,
1979-01-16,12.059917,12.699798,12.873719,
1979-01-17,12.171690,12.779662,12.968503,
1979-01-18,12.181880,12.792718,13.047940,
1979-01-19,12.270199,12.858330,13.076719,
1979-01-22,12.472770,13.017273,13.274099,
1979-01-23,12.517567,13.026936,13.252341,
1979-01-24,12.786322,13.201070,13.353810,
1979-01-25,12.746677,13.190521,13.356088,
1979-01-26,12.681259,13.149206,13.292897,
1979-01-29,12.732126,13.187576,13.329233,
1979-01-30,12.693089,13.192041,13.397268,
1979-01-31,12.715862,13.238797,13.417835,
1979-02-01,12.742482,13.288261,13.488845,
1979-02-02,12.886989,13.381975,13.537485,
1979-02-05,12.915611,13.412639,13.621194,
1979-02-06,12.933319,13.419692,13.693291,
1979-02-07,13.097625,13.521573,13.749281,
1979-02-08,13.222845,13.724153,13.864783,
1979-02-09,13.095624,13.700857,13.847297,
1979-02-12,12.953340,13.637927,13.822293,
1979-02-13,12.886590,13.579774,13.736795,
1979-02-14,12.823848,13.547040,13.673360,
1979-02-15,12.809726,13.564752,13.740504,
1979-02-16,12.729333,13.444409,13.668263,
1979-02-19,12.170748,13.078919,13.561902,
1979-02-20,11.975428,12.912636,13.432335,
1979-02-21,11.995723,12.879179,13.430702,
1979-02-22,11.899029,12.740570,13.233374,
1979-02-23,11.788202,12.622727,13.019445,
1979-02-26,11.761817,12.535095,12.973533,
1979-02-27,11.216902,11.943293,12.613728,
1979-02-28,11.127962,11.633390,12.256371,
1979-03-01,11.465002,11.891849,12.343650,
1979-03-02,11.331884,11.794225,12.226882,
1979-03-05,11.133565,11.402645,11.923993,
1979-03-06,11.181351,11.516114,12.114727,
1979-03-07,10.941033,11.344617,11.991062,
1979-03-08,10.520217,10.931326,11.571895,
1979-03-09,10.710450,10.976415,11.537592,
1979-03-12,10.739849,11.031014,11.575601,
1979-03-13,10.776511,11.098682,11.691120,
1979-03-14,10.821780,11.202382,11.741074,
1979-03-15,11.171234,11.500682,11.989142,
1979-03-16,11.069720,11.415366,11.852530,
1979-03-19,11.000635,11.375837,11.858537,
1979-03-20,10.773598,11.099004,11.666422,
1979-03-21,10.739613,11.053124,11.614865,
1979-03-22,10.792265,11.087415,11.683638,
1979-03-23,10.630130,10.944969,11.509543,
1979-03-26,10.719949,10.979482,11.557376,
1979-03-27,10.549353,10.733029,11.219957,
1979-03-28,10.531477,10.749292,11.219025,
1979-03-29,10.383921,10.472579,10.933308,
1979-03-30,10.397026,10.468081,10.924369,
1979-04-02,10.074178,10.289628,10.892040,
1979-04-03,10.263287,10.388209,10.953539,
1979-04-04,10.394999,10.506791,11.099587,
1979-04-05,10.396440,10.477387,11.062053,
1979-04-06,10.288823,10.428118,11.062818,
1979-04-09,10.283804,10.374290,11.024064,
1979-04-10,10.183559,10.282210,10.914152,
1979-04-11,10.153542,10.238748,10.876236,
1979-04-12,10.162822,10.471524,11.067374,
1979-04-17,10.143155,10.503843,11.090457,
1979-04-18,10.313855,10.652636,11.251543,
1979-04-19,10.362366,10.723672,11.349423,
1979-04-20,10.345121,10.706429,11.280581,
1979-04-23,10.375074,10.720282,11.232074,
1979-04-24,10.254505,10.629027,11.196479,
1979-04-25,10.376039,10.672362,11.174022,
1979-04-26,10.382203,10.684771,11.187700,
1979-04-27,10.261907,10.614671,11.145663,
1979-04-30,9.976788,10.451599,11.102808,
1979-05-01,10.216319,10.546319,11.150357,
1979-05-02,10.182153,10.471272,11.050398,
1979-05-03,10.107688,10.379021,10.960547,
1979-05-04,10.120570,10.294855,10.811924,
1979-05-08,10.283466,10.399101,10.926717,
1979-05-09,10.482441,10.572903,11.097454,
1979-05-10,10.767094,10.834095,11.259288,
1979-05-11,10.703473,10.811245,11.238781,
1979-05-14,10.751216,10.899214,11.339922,
1979-05-15,10.859140,11.004357,11.381192,
1979-05-16,10.873586,10.994878,11.298056,
1979-05-17,10.864091,10.957820,11.251808,
1979-05-18,10.988914,11.086051,11.292185,
1979-05-21,11.069183,11.199646,11.413693,
1979-05-22,11.033139,11.186355,11.449813,
1979-05-23,10.876260,11.038670,11.275445,
1979-05-24,10.932554,11.080739,11.300860,
1979-05-25,10.979401,11.125895,11.370643,
1979-05-29,10.876003,11.104036,11.399354,
1979-05-30,10.773854,11.034863,11.373602,
1979-05-31,10.810454,11.051424,11.408111,
1979-06-01,10.722141,11.088124,11.513603,
1979-06-04,10.876793,11.156053,11.513538,
1979-06-05,10.902147,11.163286,11.508952,
1979-06-06,10.928713,11.175830,11.576192,
1979-06-07,10.739481,11.154420,11.693675,
1979-06-08,10.968348,11.212031,11.637669,
1979-06-11,10.943607,11.270805,11.688852,
1979-06-12,11.014708,11.288344,11.648398,
1979-06-13,11.788462,11.872105,12.040843,
1979-06-14,12.030534,12.248375,12.418359,
1979-06-15,12.002159,12.234816,12.463843,
1979-06-18,11.792852,12.152181,12.505272,
1979-06-19,11.631507,12.031426,12.447417,
1979-06-20,11.458083,11.945931,12.453305,
1979-06-21,11.601746,12.025249,12.473553,
1979-06-22,11.708883,12.114588,12.497902,
1979-06-25,11.792209,12.183534,12.549642,
1979-06-26,11.629764,12.106567,12.515397,
1979-06-27,11.571367,12.113346,12.523447,
1979-06-28,11.531896,12.067119,12.447012,
1979-06-29,11.821062,12.066923,12.269863,
1979-07-02,11.183264,11.738806,12.065893,
1979-07-03,11.144893,11.622216,11.895204,
1979-07-04,11.407109,11.732343,11.871162,
1979-07-05,11.425710,11.727795,11.825250,
1979-07-06,11.377968,11.700684,11.834863,
1979-07-09,11.512299,11.836865,12.000867,
1979-07-10,11.443556,11.762601,11.955541,
1979-07-11,11.558015,11.849420,12.002275,
1979-07-12,11.684793,11.909637,12.018933,
1979-07-13,11.867151,12.038992,12.229621,
1979-07-16,11.763854,11.968595,12.161661,
1979-07-17,11.658228,11.878405,12.045069,
1979-07-18,11.545795,11.756076,11.904276,
1979-07-19,11.807514,11.892742,11.940364,
1979-07-20,11.840429,11.862949,11.852046,
1979-07-23,11.695641,11.783543,11.812993,
1979-07-24,11.622837,11.674063,11.712121,
1979-07-25,11.733142,11.756731,11.847021,
1979-07-26,11.901306,11.863041,11.942515,
1979-07-27,11.917135,11.882881,12.021163,
1979-07-30,11.985714,11.949758,12.128598,
1979-07-31,12.062636,11.994225,12.176729,
1979-08-01,11.979711,11.902313,12.038937,
1979-08-02,11.841024,11.880835,12.066599,
1979-08-03,11.744268,11.809428,12.037961,
1979-08-06,11.765371,11.824694,12.057334,
1979-08-07,11.649082,11.738064,11.997115,
1979-08-08,11.704706,11.623579,11.856862,
1979-08-09,11.513372,11.473397,11.819554,
1979-08-10,11.527736,11.497044,11.864459,
1979-08-13,11.613567,11.569808,11.933594,
1979-08-14,11.536443,11.477631,11.853805,
1979-08-15,11.362959,11.335671,11.799886,
1979-08-16,11.501346,11.380367,11.773687,
1979-08-17,11.652145,11.546205,11.806971,
1979-08-20,11.702335,11.584484,11.791384,
1979-08-21,11.545663,11.488308,11.779369,
1979-08-22,11.583253,11.528809,11.790674,
1979-08-23,11.622339,11.527361,11.755890,
1979-08-24,11.665047,11.607974,11.812722,
1979-08-28,11.652949,11.560176,11.771447,
1979-08-29,11.643815,11.559981,11.779087,
1979-08-30,11.782609,11.639120,11.798505,
1979-08-31,11.829230,11.659838,11.806734,
1979-09-03,11.836196,11.693768,11.866089,
1979-09-04,11.675007,11.610970,11.865392,
1979-09-05,11.599945,11.531267,11.828454,
1979-09-06,11.600637,11.526459,11.803548,
1979-09-07,11.709452,11.542298,11.776339,
1979-09-10,11.691047,11.540812,11.821836,
1979-09-11,11.768429,11.580882,11.833957,
1979-09-12,11.946885,11.686334,11.893275,
1979-09-13,11.911028,11.683418,11.891640,
1979-09-14,12.035802,11.753247,11.914492,
1979-09-17,12.152327,11.890618,12.091516,
1979-09-18,12.051234,11.818599,12.029326,
1979-09-19,12.059063,11.808160,11.958420,
1979-09-20,12.061826,11.833771,12.030531,
1979-09-21,11.872534,11.741503,11.972969,
1979-09-24,11.943348,11.816447,12.003410,
1979-09-25,11.890750,11.782400,11.995022,
1979-09-26,11.886590,11.725553,11.907879,
1979-09-27,11.830404,11.700019,11.894745,
1979-09-28,11.856392,11.707159,11.864341,
1979-10-01,11.861867,11.717606,11.877105,
1979-10-02,11.968865,11.774012,11.941012,
1979-10-03,11.818374,11.715146,11.913908,
1979-10-04,11.809609,11.718205,11.925452,
1979-10-05,11.797090,11.701743,11.927321,
1979-10-08,12.004139,11.821829,12.011830,
1979-10-09,12.148318,11.912406,12.099523,
1979-10-10,12.484356,12.102124,12.252560,
1979-10-11,12.298922,12.011766,12.227116,
1979-10-12,12.219705,11.951427,12.129401,
1979-10-15,12.456866,12.303238,12.273925,
1979-10-16,12.311117,12.262784,12.344772,
1979-10-17,12.135834,12.166969,12.283291,
1979-10-18,12.076978,12.155703,12.284625,
1979-10-19,12.284076,12.312338,12.405937,
1979-10-22,12.436020,12.443532,12.495665,
1979-10-23,12.491106,12.446798,12.503452,
1979-10-24,12.899425,12.749678,12.789152,
1979-10-25,13.134245,12.802459,12.675670,
1979-10-26,13.216484,12.900281,12.696689,
1979-10-29,12.855765,12.722205,12.617312,
1979-10-30,12.953341,12.763340,12.631458,
1979-10-31,12.794189,12.708277,12.610879,
1979-11-01,12.749231,12.714302,12.619389,
1979-11-02,13.046426,12.976068,12.743982,
1979-11-05,13.196565,13.143316,12.817886,
1979-11-06,13.407281,13.369286,12.995460,
1979-11-07,13.741404,13.685708,13.212520,
1979-11-08,13.797182,13.804247,13.347743,
1979-11-09,13.940459,13.971469,13.516728,
1979-11-12,14.024569,14.044763,13.591715,
1979-11-13,13.871875,13.914177,13.360044,
1979-11-14,14.299077,14.248100,13.576862,
1979-11-15,14.687557,14.680224,14.099289,
1979-11-16,14.345285,14.441332,13.693063,
1979-11-19,13.980870,14.155250,13.448096,
1979-11-20,14.290886,14.359839,13.577822,
1979-11-21,14.377813,14.467182,13.663570,
1979-11-22,14.458835,14.559709,13.659704,
1979-11-23,14.354320,14.495010,13.629719,
1979-11-26,14.592132,14.697397,13.805248,
1979-11-27,14.437526,14.570398,13.684424,
1979-11-28,14.337950,14.559611,13.691646,
1979-11-29,14.234955,14.512686,13.712415,
1979-11-30,14.325627,14.538324,13.713518,
1979-12-03,14.209649,14.521979,13.846618,
1979-12-04,14.319860,14.550882,13.812222,
1979-12-05,14.468503,14.610847,13.829949,
1979-12-06,14.635265,14.675517,13.913101,
1979-12-07,14.716850,14.895605,14.186738,
1979-12-10,14.910806,14.935076,14.216779,
1979-12-11,14.551391,14.644261,14.021835,
1979-12-12,14.471699,14.543614,13.925809,
1979-12-13,14.368698,14.404044,13.841509,
1979-12-14,14.065388,14.397617,14.040396,
1979-12-17,14.090954,14.361751,14.026606,
1979-12-18,14.213108,14.459900,14.124728,
1979-12-19,14.018889,14.285914,14.050883,
1979-12-20,14.003576,14.274538,14.055699,
1979-12-21,13.944577,14.173772,13.965733,
1979-12-24,13.937278,14.168342,13.966906,
1979-12-27,14.007135,14.158609,13.939109,
1979-12-28,13.980847,14.145856,13.910761,
1979-12-31,14.336344,14.314521,13.915503,
1980-01-02,14.702504,14.533614,14.003320,
1980-01-03,14.583029,14.577178,14.092827,
1980-01-04,14.282974,14.291746,13.911402,
1980-01-07,14.355106,14.369555,13.900648,
1980-01-08,14.253381,14.328621,13.842850,
1980-01-09,14.292144,14.330604,13.822536,
1980-01-10,14.105236,14.257453,13.719697,
1980-01-11,14.014118,14.100516,13.412506,
1980-01-14,13.960548,13.961421,13.238240,
1980-01-15,13.940154,14.053147,13.376105,
1980-01-16,13.941206,13.963209,13.239416,
1980-01-17,14.018797,14.016213,13.282465,
1980-01-18,13.822585,13.890329,13.309854,
1980-01-21,13.855496,13.726509,13.006696,
1980-01-22,14.015269,13.896640,13.156613,
1980-01-23,13.917397,13.850615,13.184391,
1980-01-24,14.001189,13.988957,13.380205,
1980-01-25,14.084214,14.075611,13.508974,
1980-01-28,14.089658,14.099240,13.528860,
1980-01-29,14.038071,14.056696,13.500911,
1980-01-30,14.033637,14.038900,13.479635,
1980-01-31,14.342798,14.205464,13.544214,
1980-02-01,14.700027,14.387485,13.709830,
1980-02-04,14.897373,14.581396,13.800242,
1980-02-05,15.036854,14.635070,13.832289,
1980-02-06,14.938270,14.663811,13.922964,
1980-02-07,14.687888,14.541416,13.774699,
1980-02-08,14.599993,14.393795,13.650622,
1980-02-11,14.807755,14.480667,13.609323,
1980-02-12,14.939943,14.560050,13.726020,
1980-02-13,14.480619,14.182542,13.457485,
1980-02-14,14.479104,14.213853,13.517590,
1980-02-15,14.785145,14.398700,13.634751,
1980-02-18,14.829467,14.413856,13.708898,
1980-02-19,14.731620,14.338095,13.638946,
1980-02-20,14.654901,14.234300,13.602264,
1980-02-21,14.528245,14.191757,13.632820,
1980-02-22,14.553184,14.221178,13.684895,
1980-02-25,14.428528,14.187948,13.706279,
1980-02-26,14.481373,14.189423,13.721489,
1980-02-27,14.582197,14.242009,13.702226,
1980-02-28,14.583287,14.243978,13.648409,
1980-02-29,14.849029,14.368384,13.683667,
1980-03-03,14.790591,14.367843,13.722660,
1980-03-04,15.133398,14.594585,13.880712,
1980-03-05,14.871863,14.416934,13.796380,
1980-03-06,14.835634,14.457234,13.884306,
1980-03-07,14.867319,14.445410,13.876216,
1980-03-10,14.683537,14.332630,13.825043,
1980-03-11,14.564298,14.272906,13.837960,
1980-03-12,14.636135,14.270660,13.815157,
1980-03-13,14.597341,14.284467,13.812064,
1980-03-14,14.603776,14.247985,13.729913,
1980-03-17,14.668583,14.294022,13.714554,
1980-03-18,14.614223,14.272208,13.825480,
1980-03-19,14.649353,14.235791,13.724779,
1980-03-20,14.687597,14.259071,13.713773,
1980-03-21,14.783592,14.311072,13.748093,
1980-03-24,14.686364,14.271979,13.738153,
1980-03-25,14.604729,14.198739,13.674579,
1980-03-26,14.554301,14.142971,13.669184,
1980-03-27,14.751875,14.248567,13.688869,
1980-03-28,14.751926,14.293070,13.782170,
1980-03-31,14.619194,14.160022,13.659374,
1980-04-01,14.578549,14.122833,13.541307,
1980-04-02,14.493383,14.058065,13.510334,
1980-04-03,14.472315,14.046355,13.618750,
1980-04-08,14.365314,13.962187,13.557261,
1980-04-09,14.278552,13.868503,13.486441,
1980-04-10,14.137293,13.713346,13.360058,
1980-04-11,14.154278,13.634736,13.260696,
1980-04-14,14.050122,13.628983,13.056754,
1980-04-15,14.148983,13.807430,13.266629,
1980-04-16,13.997633,13.755697,13.264215,
1980-04-17,13.925747,13.656131,13.232582,
1980-04-18,13.981607,13.683427,13.194709,
1980-04-21,13.934844,13.632100,13.136906,
1980-04-22,14.023987,13.706542,13.237647,
1980-04-23,13.938286,13.608102,13.209861,
1980-04-24,14.044561,13.723269,13.301006,
1980-04-25,14.349912,13.887585,13.456452,
1980-04-28,14.032232,13.697762,13.324479,
1980-04-29,13.880940,13.542257,13.183638,
1980-04-30,13.660199,13.410556,13.105805,
1980-05-01,13.719412,13.402316,13.068546,
1980-05-02,13.571561,13.309414,12.968298,
1980-05-06,13.375539,13.149450,12.897977,
1980-05-07,13.521727,13.293737,13.015906,
1980-05-08,13.711854,13.416932,13.052880,
1980-05-09,13.749105,13.434101,13.043961,
1980-05-12,13.620664,13.363105,13.028004,
1980-05-13,13.444923,13.226540,12.922285,
1980-05-14,13.578080,13.313802,12.971302,
1980-05-15,13.615890,13.347308,12.983586,
1980-05-16,13.587558,13.326986,12.968017,
1980-05-19,13.602320,13.352135,12.985387,
1980-05-20,13.631388,13.402270,13.052388,
1980-05-21,13.543992,13.295178,13.000855,
1980-05-22,13.630621,13.293973,12.935501,
1980-05-23,13.493609,13.134037,12.794527,
1980-05-27,13.494074,13.091014,12.696266,
1980-05-28,13.679170,13.188795,12.732785,
1980-05-29,13.590929,13.164245,12.752971,
1980-05-30,13.623599,13.206367,12.791076,
1980-06-02,13.856937,13.387940,13.057206,
1980-06-03,13.685325,13.272706,12.975228,
1980-06-04,13.560784,13.223706,12.968831,
1980-06-05,13.430297,13.098111,12.856629,
1980-06-06,13.466698,13.176277,13.065818,
1980-06-09,13.230977,13.022234,12.999791,
1980-06-10,13.305556,13.095568,13.005425,
1980-06-11,13.399303,13.115172,13.001160,
1980-06-12,13.222854,13.024956,12.962463,
1980-06-13,13.109079,13.162420,13.212813,
1980-06-16,12.704501,12.667554,13.016857,
1980-06-17,12.766561,12.510303,12.828174,
1980-06-18,12.558891,12.383472,12.685124,
1980-06-19,12.770375,12.528487,12.783618,
1980-06-20,12.822203,12.579656,12.775485,
1980-06-23,12.583841,12.424874,12.756711,
1980-06-24,12.701951,12.487365,12.800541,
1980-06-25,12.703649,12.428137,12.787556,
1980-06-26,12.833487,12.491160,12.822040,
1980-06-27,12.899965,12.527155,12.864536,
1980-06-30,13.054295,12.634178,12.897150,
1980-07-01,13.002368,12.567655,12.893600,
1980-07-02,12.712754,12.426648,12.832245,
1980-07-03,12.497508,12.284941,12.756440,
1980-07-04,12.485759,12.324990,12.720394,
1980-07-07,12.325793,12.316824,12.605368,
1980-07-08,12.403876,12.336019,12.584377,
1980-07-09,12.389605,12.308802,12.472944,
1980-07-10,12.436311,12.289054,12.475664,
1980-07-11,12.512514,12.261040,12.435322,
1980-07-14,12.562911,12.310997,12.525396,
1980-07-15,12.493805,12.290428,12.524336,
1980-07-16,12.254349,12.086303,12.359967,
1980-07-17,12.228662,12.029366,12.337799,
1980-07-18,12.225724,12.031372,12.382897,
1980-07-21,12.219847,12.030269,12.274986,
1980-07-22,12.304240,12.065193,12.288960,
1980-07-23,12.346020,12.078939,12.231625,
1980-07-24,12.369518,12.105347,12.283154,
1980-07-25,12.358282,12.131765,12.394314,
1980-07-28,12.197159,12.082278,12.383617,
1980-07-29,12.394770,12.220128,12.511925,
1980-07-30,12.474278,12.273776,12.515896,
1980-07-31,12.705442,12.440105,12.718601,
1980-08-01,12.898532,12.452140,12.654358,
1980-08-04,13.136405,12.613485,12.712153,
1980-08-05,13.274626,12.696702,12.743381,
1980-08-06,13.633127,13.109305,13.122845,
1980-08-07,13.340953,12.870979,12.858538,
1980-08-08,12.992200,12.665569,12.835954,
1980-08-11,13.183075,12.764131,12.897059,
1980-08-12,13.207193,12.824502,12.944088,
1980-08-13,13.165562,12.779529,12.952515,
1980-08-14,13.282988,12.861372,12.974673,
1980-08-15,13.096732,12.779221,12.967629,
1980-08-18,13.105211,12.826138,13.007419,
1980-08-19,13.026345,12.815520,13.048108,
1980-08-20,12.987010,12.814219,13.002648,
1980-08-21,12.938922,12.788477,12.980603,
1980-08-22,13.071258,12.863523,12.964607,
1980-08-26,13.175778,12.932957,12.988404,
1980-08-27,13.324200,13.046930,13.117378,
1980-08-28,13.434886,13.182752,13.286717,
1980-08-29,13.495815,13.167444,13.202825,
1980-09-01,13.389971,13.085217,13.095182,
1980-09-02,13.175727,12.928283,13.048177,
1980-09-03,12.756565,12.658780,12.950655,
1980-09-04,12.859411,12.684704,12.986195,
1980-09-05,12.726541,12.623745,12.871955,
1980-09-08,12.707938,12.594559,12.816972,
1980-09-09,12.259821,12.231423,12.640347,
1980-09-10,12.258743,12.208062,12.502702,
1980-09-11,12.405488,12.366002,12.636291,
1980-09-12,12.223630,12.243412,12.621377,
1980-09-15,12.177176,12.193909,12.634815,
1980-09-16,12.378157,12.328468,12.684958,
1980-09-17,12.358266,12.303557,12.710331,
1980-09-18,12.244965,12.152895,12.563854,
1980-09-19,12.434601,12.272046,12.669263,
1980-09-22,12.579682,12.424807,12.787209,
1980-09-23,12.463935,12.371254,12.808707,
1980-09-24,12.465964,12.308776,12.792877,
1980-09-25,12.415708,12.264985,12.781873,
1980-09-26,12.599700,12.379226,12.837674,
1980-09-29,12.648330,12.442630,12.914585,
1980-09-30,12.496742,12.354423,12.824821,
1980-10-01,12.366055,12.223991,12.667542,
1980-10-02,12.476435,12.226968,12.633704,
1980-10-03,12.460628,12.204309,12.611173,
1980-10-06,12.366623,12.125933,12.517116,
1980-10-07,12.414646,12.154770,12.474141,
1980-10-08,12.357238,12.186485,12.599412,
1980-10-09,12.379004,12.176288,12.561820,
1980-10-10,12.485090,12.248130,12.595091,
1980-10-13,12.357528,12.165949,12.533656,
1980-10-14,12.310320,12.098446,12.479881,
1980-10-15,12.272859,12.288789,12.429522,
1980-10-16,12.447844,12.476297,12.600710,
1980-10-17,12.426951,12.517613,12.613488,
1980-10-20,12.543971,12.520121,12.640847,
1980-10-21,12.446333,12.447849,12.553482,
1980-10-22,12.402729,12.408441,12.506131,
1980-10-23,12.401551,12.416328,12.501443,
1980-10-24,12.464908,12.409861,12.403494,
1980-10-27,12.433156,12.356106,12.352327,
1980-10-28,12.463292,12.379132,12.390143,
1980-10-29,12.558985,12.435898,12.407276,
1980-10-30,12.538959,12.430450,12.417583,
1980-10-31,12.659670,12.499829,12.510260,
1980-11-03,12.881448,12.590109,12.565736,
1980-11-04,13.003819,12.630969,12.566991,
1980-11-05,12.824106,12.583251,12.581153,
1980-11-06,12.893031,12.617886,12.601230,
1980-11-07,13.063735,12.718782,12.697795,
1980-11-10,12.977223,12.655396,12.658842,
1980-11-11,12.960778,12.603371,12.546394,
1980-11-12,12.915497,12.560980,12.513181,
1980-11-13,12.689455,12.325870,12.319366,
1980-11-14,12.846755,12.375825,12.307836,
1980-11-17,12.819828,12.402352,12.345058,
1980-11-18,12.721779,12.306037,12.272178,
1980-11-19,12.562241,12.229176,12.195325,
1980-11-20,12.791864,12.267975,12.225629,
1980-11-21,12.606889,12.234775,12.213762,
1980-11-24,12.670386,12.311046,12.295360,
1980-11-25,12.599692,12.314491,12.470493,
1980-11-26,12.556853,12.274040,12.416630,
1980-11-27,12.591453,12.312027,12.499976,
1980-11-28,12.530384,12.316247,12.523455,
1980-12-01,12.516486,12.290767,12.425524,
1980-12-02,12.488394,12.295579,12.414562,
1980-12-03,12.550085,12.384747,12.567186,
1980-12-04,12.644387,12.377770,12.595709,
1980-12-05,12.590539,12.425576,12.651986,
1980-12-08,12.591146,12.485417,12.723116,
1980-12-09,12.775240,12.665264,12.888353,
1980-12-10,13.054837,12.926438,13.071870,
1980-12-11,13.027527,13.030486,13.293821,
1980-12-12,12.942999,12.952214,13.279000,
1980-12-15,12.982202,13.199398,13.504338,
1980-12-16,13.006205,13.189112,13.441790,
1980-12-17,13.054174,13.277682,13.571678,
1980-12-18,12.951499,13.152660,13.575947,
1980-12-19,12.711186,13.188828,13.486668,
1980-12-22,12.578926,12.816143,13.302454,
1980-12-23,12.589113,12.801577,13.289976,
1980-12-24,12.585639,12.789439,13.267691,
1980-12-29,12.713772,12.876927,13.329636,
1980-12-30,12.796012,12.918424,13.333715,
1980-12-31,12.717371,12.876739,13.306203,
1981-01-02,12.661319,12.855746,13.296076,
1981-01-05,12.543680,12.778839,13.274984,
1981-01-06,12.512674,12.744290,13.207001,
1981-01-07,12.590278,12.797926,13.237962,
1981-01-08,12.665114,12.847549,13.313326,
1981-01-09,12.659468,12.816738,13.280879,
1981-01-12,12.723655,12.901087,13.355681,
1981-01-13,12.762275,12.895846,13.324166,
1981-01-14,12.741418,12.867606,13.377880,
1981-01-15,12.775668,13.017277,13.633544,
1981-01-16,12.795426,13.126317,13.702840,
1981-01-19,12.562571,12.982380,13.604742,
1981-01-20,12.535724,12.924393,13.593404,
1981-01-21,12.536954,12.905031,13.531789,
1981-01-22,12.493845,12.858285,13.565019,
1981-01-23,12.488871,12.802173,13.480365,
1981-01-26,12.590252,12.908457,13.521596,
1981-01-27,12.586009,12.879978,13.444194,
1981-01-28,12.655242,12.950864,13.484869,
1981-01-29,12.542599,12.868635,13.457299,
1981-01-30,12.509891,12.854102,13.404101,
1981-02-02,12.524547,12.819920,13.359104,
1981-02-03,12.487085,12.792647,13.342153,
1981-02-04,12.413879,12.719248,13.273689,
1981-02-05,12.503598,12.790336,13.314638,
1981-02-06,12.494956,12.789320,13.310246,
1981-02-09,12.555555,12.882021,13.319747,
1981-02-10,12.536919,12.893505,13.351980,
1981-02-11,12.378854,12.809835,13.370152,
1981-02-12,12.400607,12.855665,13.459449,
1981-02-13,12.381921,12.862454,13.459849,
1981-02-16,12.328549,12.828987,13.438104,
1981-02-17,12.218392,12.792170,13.398902,
1981-02-18,12.162155,12.746969,13.359460,
1981-02-19,12.038205,12.715185,13.358719,
1981-02-20,12.124056,12.752235,13.365792,
1981-02-23,11.940705,12.605658,13.325768,
1981-02-24,11.918357,12.549314,13.238370,
1981-02-25,11.968456,12.508518,13.176437,
1981-02-26,12.049858,12.558937,13.189795,
1981-02-27,12.068680,12.581535,13.227115,
1981-03-02,12.110316,12.578713,13.245454,
1981-03-03,12.168058,12.631203,13.297331,
1981-03-04,12.152796,12.617837,13.270969,
1981-03-05,12.245544,12.635013,13.249786,
1981-03-06,12.283563,12.677818,13.310646,
1981-03-09,12.222443,12.636205,13.259864,
1981-03-10,12.181670,12.623485,13.206226,
1981-03-11,12.014708,12.414586,12.955102,
1981-03-12,11.985734,12.424356,13.004947,
1981-03-13,12.054474,12.465161,13.031475,
1981-03-16,11.992515,12.375403,12.979681,
1981-03-17,12.046670,12.378062,12.952508,
1981-03-18,12.012530,12.374500,12.980613,
1981-03-19,12.002404,12.331995,12.843938,
1981-03-20,12.040180,12.329441,12.833789,
1981-03-23,12.075740,12.358522,12.896397,
1981-03-24,12.106338,12.366181,12.890167,
1981-03-25,12.169060,12.428205,12.965204,
1981-03-26,12.115941,12.526459,12.971591,
1981-03-27,12.149522,12.539746,12.950811,
1981-03-30,12.275505,12.690792,13.076501,
1981-03-31,12.182914,12.603835,13.014925,
1981-04-01,12.048086,12.519909,12.966644,
1981-04-02,12.050036,12.529127,12.963619,
1981-04-03,12.051149,12.515187,12.961368,
1981-04-06,12.102884,12.577518,12.987005,
1981-04-07,12.186594,12.669141,13.183081,
1981-04-08,12.160391,12.621514,13.154580,
1981-04-09,12.131637,12.599378,13.167608,
1981-04-10,12.053593,12.493506,13.057787,
1981-04-13,12.225426,12.631574,13.192847,
1981-04-14,12.126851,12.567571,13.169839,
1981-04-15,12.136087,12.555990,13.245233,
1981-04-16,12.164373,12.545817,13.206899,
1981-04-21,12.124941,12.484924,13.122712,
1981-04-22,12.099048,12.451785,13.075974,
1981-04-23,12.155476,12.466411,13.091167,
1981-04-24,12.266188,12.508435,13.064488,
1981-04-27,12.365880,12.547252,13.131705,
1981-04-28,12.509204,12.637939,13.222040,
1981-04-29,12.479017,12.642244,13.225012,
1981-04-30,12.386857,12.607580,13.186627,
1981-05-01,12.487482,12.691909,13.250444,
1981-05-05,12.966137,13.234918,13.610776,
1981-05-06,12.975902,13.361695,13.738008,
1981-05-07,12.862910,13.339331,13.758932,
1981-05-08,12.707623,13.221663,13.701119,
1981-05-11,12.844855,13.207817,13.656587,
1981-05-12,12.907571,13.339334,13.795655,
1981-05-13,12.839680,13.356455,13.805274,
1981-05-14,12.865400,13.376741,13.804586,
1981-05-15,12.838695,13.267761,13.699265,
1981-05-18,12.733735,13.174126,13.576419,
1981-05-19,12.722721,13.131443,13.552072,
1981-05-20,12.835234,13.282719,13.688643,
1981-05-21,12.826091,13.273964,13.690461,
1981-05-22,12.920011,13.344559,13.808170,
1981-05-26,12.892041,13.259452,13.679390,
1981-05-27,12.877182,13.171799,13.563181,
1981-05-28,12.868905,13.118795,13.478945,
